Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft_mm,Age_cal_yr_bp
476.3701203,28.18782423,17.90321641,0.052285299,3.474315229,0.130292777,0.033888741,67.8773539,66657
488.9118919,30.66422673,16.90060227,0.064276536,3.254081044,0.166107738,0.040052304,67.9070055,66658
493.150697,42.17634,15.69160249,0.195857937,2.998608856,0.04,0.051592731,67.9359339,66659
520.4380814,49.77991617,15.32257443,0.388055213,3.407894251,0.04,0.039832447,67.9648623,66660
572.9011254,36.29995612,17.02118534,0.269482991,3.870322571,0.04,0.025,67.9937907,66661
569.9616687,22.64189103,19.45233716,0.066925146,4.158290362,0.04,0.041964619,68.0227191,66662
494.962168,15.56059774,19.32409412,0.050256632,4.218695068,0.04,0.062798756,68.0516475,66663
431.1006349,147.5953453,18.1470054,0.043174319,3.849457848,0.04,0.036673542,68.0805759,66664
403.3455776,3,17.78013792,0.060349055,3.331585188,0.04,0.068602256,68.1095043,66665
433.0652362,3,17.6055996,0.083348865,2.999829894,0.04,0.072669467,68.1384327,66665
453.9530619,3,16.96682217,0.159764093,3.397429125,0.04,0.05910804,68.1673611,66666
449.1915834,147.5953453,17.61096477,0.256868927,3.837468839,0.04,0.083075684,68.1962895,66667
496.2830216,37.788773,15.54591872,0.293296928,3.689875918,0.04,0.052783876,68.2252179,66668
578.793954,29.94599034,13.72069596,0.2477331,2.994895762,0.04,0.040584563,68.2541464,66669
632.378744,39.42991365,14.35682337,0.203005748,2.745078413,0.083034135,0.044910484,68.2837979,66671
601.7043906,53.45223091,13.39484435,0.206214857,3.244296022,0.093398948,0.043770996,68.3134495,66672
585.0491654,42.3032818,12.67062316,0.192078347,3.161530862,0.04,0.028792726,68.3423779,66673
630.0441282,30.3707106,11.50602688,0.168430658,2.357733063,0.04,0.025,68.3713064,66674
636.2882175,27.52571412,13.56940216,0.12688837,2.739107039,0.04,0.025,68.4002348,66675
618.2839564,33.70820833,14.72410141,0.126933681,4.07511031,0.04,0.025,68.4291631,66675
658.959339,32.20661149,11.56389621,0.140768611,3.387209222,0.04,0.025,68.4580915,66676
639.4364281,27.23185529,12.82024262,0.114116952,2.75156088,0.04,0.025,68.4870199,66677
581.7777505,27.09717587,15.38815798,0.096337983,3.488122202,0.04,0.025,68.51667162,66679
618.8810795,27.49455288,13.49652354,0.105594998,2.977894363,0.04,0.025,68.5463232,66680
653.1794693,25.1948931,13.51664929,0.095499896,2.699138939,0.04,0.050012272,68.5752515,66681
667.7352424,19.29855595,15.67298372,0.059954682,3.462711387,0.04,0.030940547,68.6041799,66682
666.8886963,19.75772729,15.12249626,0.053327196,3.852491834,0.04,0.025,68.6331084,66682
586.4949643,26.85407689,17.26172194,0.066502189,3.501057328,0.04,0.053614931,68.6620368,66683
521.3909347,35.61567412,23.52183683,0.074423449,3.787366695,0.04,0.025,68.6909652,66684
512.9110597,27.31557659,24.42025561,0.054873782,4.091461388,0.04,0.425267773,68.72061667,66685
480.5990729,21.85514221,20.00852392,0.067032014,3.879468502,0.04,0.465332637,68.7502684,66687
458.9581474,23.85198995,16.99383525,0.088242862,3.565874429,0.04,0.035586838,68.7791968,66688
445.3244288,27.88944347,15.38876152,0.088535956,3.266131591,0.04,0.07031723,68.8081252,66688
443.6644086,34.73723154,15.55812604,0.105138182,3.207405408,0.04,0.037119374,68.8370536,66689
464.0820092,36.43203825,16.01737298,0.118207544,3.252747435,0.04,0.034429228,68.86670514,66691
527.6297158,32.31503941,17.14898391,0.102793585,3.566777915,0.04,0.037477666,68.8963568,66692
578.5046328,25.41131708,19.12748123,0.066248423,3.705547213,0.04,0.029242866,68.9252852,66693
561.2189456,40.27155553,16.55095579,0.241297727,3.14834602,0.04,0.043539122,68.9542136,66693
603.4251671,53.1649822,12.53126501,0.339670458,2.797888143,0.04,0.036755514,68.983142,66694
687.3714795,37.63981362,12.66690094,0.149912274,2.706766866,0.04,0.025,69.01279362,66695
662.9623818,31.61368272,13.22694476,0.077557653,2.813015577,0.04,0.025,69.0424452,66697
590.5561155,34.16722834,17.53187256,0.092649986,3.070340098,0.04,0.025,69.0713736,66698
598.3414363,33.82146267,18.33468236,0.097601231,3.196855281,0.04,0.037472607,69.1003021,66698
607.1977865,36.8211821,13.69136106,0.123946667,3.226087107,0.04,0.074678998,69.12995362,66700
648.7363063,38.97585239,12.97398441,0.108764191,3.581990815,0.04,0.033041071,69.1596052,66701
671.939645,35.16610374,15.00015676,0.089214536,3.831307448,2.372805494,0.025,69.1885336,66702
639.6504577,35.16479435,13.09783502,0.096906704,2.935711011,3.023150223,0.025,69.2174621,66702
635.3858417,32.54859161,10.92896163,0.087350722,2.428714354,0.04,0.025,69.24711371,66704
586.1734155,27.14517787,13.7233736,0.067026428,2.883076617,0.04,0.025,69.2767653,66705
549.375771,22.3456887,17.44933947,0.045965052,3.089807487,0.04,0.053238752,69.3056936,66706
520.9218904,19.40285819,16.54689105,0.057879095,3.066381642,0.04,0.050241285,69.3346221,66706
530.0981709,37.39124179,12.94955849,0.211293987,2.793949039,0.04,0.025,69.36427371,66707
613.6380815,44.74718208,12.975867,0.217059088,2.633285054,0.04,0.025,69.3939253,66709
666.0626826,34.44962063,12.60063343,0.088725174,2.786849564,0.04,0.025,69.4228537,66709
649.7240339,29.34618603,15.4496339,0.089135984,2.599386708,0.04,0.025,69.45250533,66711
649.5698132,55.78049225,15.90872425,0.082817746,2.172337327,0.04,0.025025863,69.4821569,66712
661.3859321,75.43195984,11.45545206,0.067209047,2.077882353,0.04,0.129772316,69.5110853,66712
644.742444,65.69982701,9.993729273,0.074326933,2.040870613,0.04,0.097135528,69.5400137,66713
659.0149989,62.08500897,9.844878939,0.07623502,1.758254051,0.04,0.025,69.56966543,66714
706.2436832,62.19640932,9.261701641,0.087917268,1.741658486,0.04,0.035378275,69.5993169,66716
693.5001717,64.83704057,12.14858479,0.104082582,2.114825914,0.04,0.026818527,69.6282453,66716
633.237565,71.56353317,13.00604186,0.221625501,2.383138251,0.04,0.027255926,69.65789695,66717
649.0940741,72.09368726,9.097606407,0.259616237,2.141438644,0.04,0.025,69.6875486,66719
695.2033429,55.02291165,9.856103086,0.120265948,1.983198066,0.04,0.025,69.716477,66719
644.2781538,43.56034469,11.866831,0.100728961,2.531981751,0.04,0.025,69.74612848,66720
587.8042151,41.78549901,11.81700524,0.117607711,2.490467328,0.04,0.033958598,69.7757802,66722
617.533913,39.90590294,11.53652042,0.115751076,2.179637846,0.04,0.039787645,69.80543181,66723
625.6495693,41.4442944,11.18571805,0.14915352,2.403324774,0.04,0.035205287,69.8350834,66724
622.593755,38.4583341,11.58814572,0.125028408,2.455766824,0.04,0.025,69.8640118,66724
615.9357211,30.29483999,15.05601197,0.074779148,2.6369224,0.04,0.115284883,69.89366343,66726
566.653651,33.80187861,15.67860938,0.121002619,2.736188116,0.04,0.137766244,69.923315,66727
544.0113595,46.27127095,14.14675357,0.158646681,2.714839744,0.04,0.025,69.9522434,66727
546.1474671,49.23712947,14.84363995,0.127863558,2.769362319,0.04,0.047852632,69.98189505,66728
557.4828052,46.94529146,14.51036043,0.208949299,2.781962926,0.04,0.06109873,70.0115467,66730
621.1288653,59.68165857,11.67845762,0.459481415,2.578590244,0.04,0.030348137,70.04119819,66731
677.237367,66.77836659,10.23724694,0.453379802,2.301686222,0.04,0.025,70.0708498,66732
671.9540419,65.15179528,9.709075154,0.268648146,2.22164557,0.04,0.039329909,70.0997783,66732
692.2604484,58.41849916,8.962025837,0.209061974,2.06826659,0.223032593,0.025,70.1294299,66733
726.741639,44.72670442,11.91826954,0.190368932,2.250881766,0.074659129,0.025,70.1590815,66735
712.4805522,45.43702586,13.12608195,0.286310707,2.606208506,0.04,0.052474907,70.18873305,66736
668.0861617,53.63448693,11.59037674,0.950573312,2.443928493,0.04,0.025,70.2183847,66737
662.8897687,55.80022628,9.740156673,1.073590848,2.225366939,0.127568163,0.168397336,70.2473131,66737
671.1406472,75.39987632,9.363209519,0.585544277,2.42481506,0.267081931,0.3322004,70.27696467,66738
640.9624035,73.37368594,11.10917487,0.414781289,2.513797477,0.10689534,0.114416267,70.3066164,66739
615.3197955,48.1839544,13.00966646,0.187461319,2.271717486,0.04,0.025,70.336268,66740
620.5534916,47.99293053,13.26804612,0.176352526,2.380352227,0.04,0.025,70.3659195,66741
600.1218893,45.16566882,12.71838903,0.232052641,2.704978235,0.04,0.025,70.39557114,66743
597.1265986,47.6963967,12.86694002,0.29885324,2.612750244,0.04,0.025,70.4252228,66744
640.6052992,57.91253672,12.60524294,0.440408963,2.435987286,0.04,0.027186556,70.45487438,66745
626.7031692,64.15934791,13.56273809,0.551006175,2.596961462,0.04,0.034989757,70.484526,66746
640.2906103,47.92438635,8.808600403,0.400009528,2.710463024,0.04,0.028997296,70.51417762,66747
640.840611,58.15958741,24.66132747,0.148874728,2.854258866,0.280965074,0.061479999,70.5438292,66748
607.5198215,82.99457366,31.40608621,0.171794101,2.853968424,0.411372195,0.071165959,70.57348086,66749
609.9425315,71.98043061,16.15979908,0.429798618,2.942194768,0.462428736,0.083127659,70.6031325,66750
627.946331,67.26442765,14.17239005,0.769891661,3.030477569,0.372605028,0.08854181,70.632784,66751
622.5140595,58.67671449,13.92984743,0.556737773,2.905852631,0.04,0.045078346,70.6624356,66752
595.5207488,51.9464646,13.29332233,0.241335145,3.288199464,0.04,0.031991484,70.69208733,66753
622.4817963,55.36860626,12.40968672,0.201376629,2.875826233,0.04,0.025,70.7217389,66754
627.5879888,53.33548704,12.48588635,0.140613509,2.543664818,0.04,0.042583824,70.75139048,66755
636.1917414,59.79624049,12.37778805,0.213303637,2.935120782,0.04,0.080374077,70.7810421,66756
669.2093712,64.03948841,12.24011057,0.259884579,2.514557243,0.04,0.05360356,70.81069371,66757
692.5888612,68.38033166,14.34939145,0.21280552,2.1458469,0.04,0.025,70.8403453,66758
714.207053,78.24134644,12.26943557,0.185710595,2.004677609,0.070323665,0.038451611,70.86999695,66758
735.1559038,75.03641156,9.094331952,0.162568594,2.435261065,0.634457581,0.06175762,70.8996486,66759
740.9296199,65.06064459,9.505996434,0.097633715,2.537458569,0.52108851,0.025,70.9293001,66760
733.5892277,57.26017842,9.393700076,0.106674789,1.631326599,0.04,0.418715415,70.9589517,66761
724.8244071,54.1257336,11.12232298,0.183497966,1.698100611,0.04,0.590659585,70.98860343,66762
713.7150469,77.78773197,13.65406924,0.295830206,2.646863077,0.04,0.106053054,71.01897819,66764
741.3350575,98.28676547,12.63136866,0.321788054,3.176089186,0.071896901,0.059589719,71.0486298,66765
785.3265401,77.72580847,11.51548338,0.196604658,3.85599989,0.04,0.025,71.07828143,66766
801.493008,66.04603337,10.84992663,0.103835238,3.151644476,0.04,0.025,71.107933,66766
1260.846792,81.42009688,12.36954632,0.13326453,1.779778675,0.311878985,0.15937372,71.13758457,66767
1160.791157,71.24646052,14.9094295,0.194304099,2.463045857,0.387388369,0.15087535,71.16795952,66769
679.4549264,62.34525429,12.63322039,0.259798362,2.693700591,0.155599099,0.052578472,71.1976111,66770
775.3462343,75.31050492,10.2276894,0.247653276,2.594010923,0.04,0.025,71.22726257,66771
779.9266074,52.03187036,14.0473717,0.123886818,2.649057237,0.04,0.231864165,71.2569143,66771
720.2626073,41.8880938,17.5865569,0.096997538,2.963165535,0.110452358,0.472267081,71.2865659,66772
668.0471216,54.27348514,17.36123844,0.10792726,3.281107843,0.220781559,0.192502788,71.31694067,66774
666.0888233,41.73536807,17.58859102,0.072381791,3.723109616,0.333892494,0.080823061,71.3465924,66775
634.0164163,45.58722022,14.43675478,0.229712787,3.583088869,0.102173847,0.091216965,71.376244,66775
677.1694782,50.60780895,18.02815335,0.252798323,3.572904297,0.04,0.118600391,71.40661867,66777
694.3565907,52.81862162,22.92830266,0.220796124,3.598505875,0.092187073,0.134040828,71.4362704,66778
681.8034109,65.43038335,23.66178876,0.251386554,3.568331388,0.068525134,0.161311624,71.465922,66778
709.5349905,50.46676574,17.35709836,0.134141527,3.374814662,0.04,0.073642368,71.49629686,66780
718.4945065,37.31499098,12.57737143,0.136062919,2.650183771,0.04,0.10256946,71.5259484,66781
723.3432034,46.3078323,14.52805914,0.322103738,2.47071347,0.140985795,0.179976969,71.5556,66781
751.0485115,45.87162721,13.4036302,0.285545859,2.917108875,0.111194996,0.09441551,71.58597486,66783
751.9543856,42.05071024,12.40648858,0.192384583,3.260401932,0.04,0.082509895,71.6156265,66784
746.2053995,54.97656446,15.28459256,0.250467755,3.000028747,0.04,0.058321304,71.6452781,66784
778.8429411,64.51315547,17.15468344,0.212142212,2.667868127,0.160347234,0.027250765,71.67565286,66786
749.036975,53.23122039,13.10786264,0.218958767,2.974154067,0.061225267,0.043574244,71.7053045,66787
771.2465656,47.77711873,10.92709531,0.195046171,3.358446871,0.04,0.045344028,71.7349561,66787
882.5002207,52.62944678,12.55538733,0.119481616,2.565543508,0.476570089,0.025,71.76533095,66789
878.7525887,46.80168383,11.76957004,0.087302049,2.356211307,0.381675958,0.025,71.7949826,66789
833.8505366,39.50352693,9.780113968,0.092650125,2.360797052,0.04,0.025,71.8246341,66790
880.3185999,49.63822301,11.7516628,0.074927648,1.942679785,0.04,0.027907663,71.85500895,66791
956.0882352,52.25611865,10.47810333,0.058623202,1.617619715,0.04,0.025,71.88538381,66793
967.8984058,48.79002925,9.348609748,0.071819838,1.617314416,0.04,0.025,71.9150354,66794
908.2437163,55.27672867,11.13283449,0.097219214,1.680539513,0.04,0.026787329,71.94468705,66794
936.944838,53.18406882,11.40668763,0.106606835,1.753561538,0.04,0.025,71.97506181,66796
952.7329461,45.05013163,10.55733202,0.096676029,2.152956747,0.04,0.025,72.00543657,66797
898.1913095,38.47151305,8.901541246,0.096766007,2.150222238,0.18024488,0.032476115,72.0350883,66798
927.9301282,33.96294563,9.601511603,0.082711369,1.910148852,0.04,0.025,72.0647399,66798
963.7602083,34.56876227,11.29655133,0.048576682,1.683705453,1.234975334,0.263551121,72.09511467,66799
931.9766381,42.96687513,10.44569353,0.201452305,1.980297879,1.307691117,0.327532392,72.12548952,66801
919.6399425,50.99155529,9.90169469,0.338804735,2.16554235,0.04,0.025,72.1551411,66801
984.9123612,40.26031063,9.457175574,0.171498151,1.742942901,0.04,0.025,72.18479267,66802
1021.890513,35.26799191,7.751582364,0.05143211,1.708293901,0.04,0.025,72.21516762,66803
1009.408902,40.66593797,9.690836005,0.058160422,1.775787095,0.04,0.025,72.24554238,66805
967.0308728,46.86999388,10.6552434,0.10182639,1.908758955,0.04,0.025,72.27591714,66806
888.1377431,57.31236285,9.984103863,0.199793812,2.290633226,0.04,0.025,72.3055688,66806
885.3372523,42.61129061,9.061403506,0.173558092,2.223747547,0.04,0.025,72.33522038,66807
893.8511593,32.48336667,9.543736271,0.136569383,2.514046867,0.04,0.025,72.36559533,66808
842.2600984,43.153887,10.33377484,0.220121651,2.799084317,0.04,0.025,72.3959701,66809
835.3690092,45.6877248,9.360859606,0.232588259,1.954533085,0.04,0.067404261,72.42634486,66811
853.3818823,36.53240935,8.476626175,0.162658235,4.709089406,0.04,0.149870473,72.45671971,66812
892.7522302,37.55539781,9.372860968,0.129252141,7.789783745,0.134900806,0.0523331,72.48709448,66813
904.9347692,42.90254309,12.367007,0.190360004,3.964816888,1.299310628,0.025,72.5167462,66814
904.3447738,38.01402921,10.59548296,0.188132731,1.854579545,0.689876625,0.025,72.54639781,66814
931.7431653,32.24266366,8.752077584,0.100539505,1.909668944,0.04,0.025,72.57677248,66815
910.0920062,33.32751015,5.825940027,0.084584034,1.734074605,0.04,0.126085606,72.60714743,66816
880.1349641,49.33194661,19.41386443,0.721807835,4.337841218,0.04,0.101108862,72.63752219,66818
886.8405929,60.15187025,19.41386443,0.803161085,3.929603292,0.164987631,0.025,72.66789705,66819
903.6685304,56.3294432,0.02,0.220371147,1.808503436,0.04,0.025,72.6982719,66820
882.5046628,47.71307965,18.73539857,0.29716286,2.678711323,0.04,0.025,72.72864657,66821
853.9341845,42.6017006,8.002058853,0.258865303,2.354057682,0.04,0.028039956,72.7582983,66822
845.8056965,44.86016153,10.77638102,0.171765043,2.472517202,0.04,0.025,72.7879499,66822
814.98025,49.00573743,14.34696108,0.249930737,2.631281472,0.04,0.025,72.81832467,66823
854.5639867,69.0687617,12.46098073,0.282307528,2.347309598,0.04,0.02861866,72.84869962,66824
900.2805164,72.44291373,7.974754698,0.239590993,2.113799988,0.04,0.025,72.87907429,66825
917.3353427,65.16738217,7.697950798,0.173008048,1.860405368,0.04,0.033440602,72.90944914,66826
959.4289283,62.80099111,7.588311204,0.117723967,1.665449267,0.04,0.050061016,72.939824,66828
934.8980628,55.85406974,6.562180369,0.178551111,1.903365392,0.04,0.025916347,72.97019886,66829
889.5528491,56.72166869,7.25372348,0.225794916,2.302186386,0.04,0.025,73.00057362,66830
830.9762245,67.47069994,8.899516302,0.405018757,2.536339993,0.076218992,0.025,73.03094838,66831
786.4409871,65.32861111,9.977234379,0.454977402,2.87924283,0.781115843,0.025,73.06132333,66832
780.9497174,47.06870087,9.457980263,0.267280374,3.393893775,0.709837327,0.025,73.0916981,66833
757.7442467,41.4307102,11.76578891,0.176580238,3.874011115,0.067431206,0.025,73.12207295,66834
746.8047993,39.37878634,14.3132501,0.107971435,3.323147672,0.04,0.025,73.15244771,66835
744.3433868,40.7106909,13.00467231,0.167768159,3.26135908,0.114420772,0.025,73.18282248,66836
734.0959915,61.33935054,12.02264307,0.231856825,3.850437936,0.04,0.054422585,73.21319743,66837
733.4736115,67.06212273,11.6006088,0.60556372,3.981470524,0.04,0.065815574,73.24357219,66838
720.3008895,58.35542961,10.40877884,0.58900854,4.171302244,0.119430825,0.032816187,73.27394705,66839
732.7604941,63.49328593,10.9847736,0.505618853,4.043511834,0.04,0.045508749,73.30432181,66840
749.2519722,53.19702096,11.81451569,0.635021277,3.547075448,0.12788112,0.053933325,73.33469657,66841
726.1689079,39.64613254,12.35548068,0.216797874,3.779313813,0.053514556,0.044960716,73.36507152,66842
681.0976057,38.0180952,12.303663,0.042046093,3.766731178,0.04,0.037894968,73.39544629,66843
603.8852666,39.8396204,14.05172088,0.04483897,3.622738205,0.04,0.041396267,73.42582114,66844
590.343163,54.87990071,13.57149811,0.083361558,3.957903349,0.04,0.077098,73.456196,66845
620.3566839,62.09541852,11.57660859,0.183981689,3.662034923,0.04,0.064342945,73.48657067,66846
649.5719159,51.87365517,10.77421305,0.145472917,3.276781815,0.042217321,0.026227456,73.51694562,66847
